route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
59-1048,_16PR2-H01M016A-Samedi-01,32796515-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449886,590439,1
59-1048,_16PR2-H01M016A-Samedi-01,32796516-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449826,590433,1
4-1048,_16PR2-H01M016A-Samedi-01,32796517-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449823,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32796518-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449827,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32796519-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449827,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32796520-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449824,40119,1
59-1048,_16PR2-H01M016A-Samedi-01,32796521-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449926,590433,0
53-1048,_16PR2-H01M016A-Samedi-01,32796522-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449926,530083,0
53-1048,_16PR2-H01M016A-Samedi-01,32796523-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449926,530073,0
257-1048,_16PR2-H01M016A-Samedi-01,32796524-_16PR2-H01M016A-Samedi-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4449829,2570120,1
37-1048,_16PR2-H01M016A-Samedi-01,32796525-_16PR2-H01M016A-Samedi-01,"Ottawa via Portage",1,4449837,370322,1
39-1048,_16PR2-H01M016A-Samedi-01,32796526-_16PR2-H01M016A-Samedi-01,"Freeman via Plateau",0,4449907,390496,1
39-1048,_16PR2-H01M016A-Samedi-01,32796527-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449880,390503,0
59-1048,_16PR2-H01M016A-Samedi-01,32796528-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449902,590433,0
51-1048,_16PR2-H01M016A-Samedi-01,32796529-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449955,510134,1
52-1048,_16PR2-H01M016A-Samedi-01,32796530-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449955,520106,1
59-1048,_16PR2-H01M016A-Samedi-01,32796531-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449955,590439,1
59-1048,_16PR2-H01M016A-Samedi-01,32796533-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449955,590433,1
51-1048,_16PR2-H01M016A-Samedi-01,32796534-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449902,510134,0
52-1048,_16PR2-H01M016A-Samedi-01,32796535-_16PR2-H01M016A-Samedi-01,"Wilfrid-Lavigne",1,4449902,520108,0
37-1048,_16PR2-H01M016A-Samedi-01,32796536-_16PR2-H01M016A-Samedi-01,"Ottawa via Portage",1,4449910,370322,1
53-1048,_16PR2-H01M016A-Samedi-01,32796537-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449890,530083,1
53-1048,_16PR2-H01M016A-Samedi-01,32796538-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449890,530073,1
59-1048,_16PR2-H01M016A-Samedi-01,32796539-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449890,590439,1
37-1048,_16PR2-H01M016A-Samedi-01,32796541-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449890,370315,1
49-1048,_16PR2-H01M016A-Samedi-01,32796542-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449890,490274,1
257-1048,_16PR2-H01M016A-Samedi-01,32796543-_16PR2-H01M016A-Samedi-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4449890,2570120,1
75-1048,_16PR2-H01M016A-Samedi-01,32796544-_16PR2-H01M016A-Samedi-01,"Lorrain/La Vérendrye via Notre-Dame",0,4449890,750002,1
75-1048,_16PR2-H01M016A-Samedi-01,32796545-_16PR2-H01M016A-Samedi-01,"Station La Cité via Notre-Dame",1,4449890,750001,1
276-1048,_16PR2-H01M016A-Samedi-01,32796546-_16PR2-H01M016A-Samedi-01,"Station Labrosse via La Vérendrye",0,4449890,2760038,1
257-1048,_16PR2-H01M016A-Samedi-01,32796547-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD via TERRASSES CHAUDIÈRE",1,4449970,2570119,0
257-1048,_16PR2-H01M016A-Samedi-01,32796548-_16PR2-H01M016A-Samedi-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4449970,2570120,0
59-1048,_16PR2-H01M016A-Samedi-01,32796549-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449890,590433,1
52-1048,_16PR2-H01M016A-Samedi-01,32796550-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449857,520118,0
53-1048,_16PR2-H01M016A-Samedi-01,32796551-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449857,530073,0
59-1048,_16PR2-H01M016A-Samedi-01,32796552-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449857,590439,0
37-1048,_16PR2-H01M016A-Samedi-01,32796553-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449845,370315,1
257-1048,_16PR2-H01M016A-Samedi-01,32796554-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD via TERRASSES CHAUDIÈRE",1,4449857,2570119,0
265-1048,_16PR2-H01M016A-Samedi-01,32796555-_16PR2-H01M016A-Samedi-01,"Station La Gappe via E.-Gaboury",1,4449843,2650128,1
266-1048,_16PR2-H01M016A-Samedi-01,32796556-_16PR2-H01M016A-Samedi-01,"Aréna Beaudry via Du Barry/Mont-Luc",0,4449843,2660044,1
264-1048,_16PR2-H01M016A-Samedi-01,32796557-_16PR2-H01M016A-Samedi-01,"Station La Gappe via Cannes",1,4449843,2640076,1
265-1048,_16PR2-H01M016A-Samedi-01,32796558-_16PR2-H01M016A-Samedi-01,"Station La Cité via E.-Gaboury",0,4449843,2650129,1
33-1048,_16PR2-H01M016A-Samedi-01,32796559-_16PR2-H01M016A-Samedi-01,"Ottawa via Cgp GRoy",1,4449843,330421,1
431-1048,_16PR2-H01M016A-Samedi-01,32796560-_16PR2-H01M016A-Samedi-01,"Cgp GRoy via Riel",0,4449843,4310078,1
31-1048,_16PR2-H01M016A-Samedi-01,32796561-_16PR2-H01M016A-Samedi-01,"Ottawa via Alexandra",1,4449843,310177,1
33-1048,_16PR2-H01M016A-Samedi-01,32796562-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449843,330453,1
265-1048,_16PR2-H01M016A-Samedi-01,32796563-_16PR2-H01M016A-Samedi-01,"Station La Gappe via E.-Gaboury",1,4449843,2650128,1
266-1048,_16PR2-H01M016A-Samedi-01,32796564-_16PR2-H01M016A-Samedi-01,"Aréna Beaudry via Du Barry/Mont-Luc",0,4449843,2660044,1
276-1048,_16PR2-H01M016A-Samedi-01,32796565-_16PR2-H01M016A-Samedi-01,"Station La Cité via La Vérendrye",1,4449843,2760039,1
221-1048,_16PR2-H01M016A-Samedi-01,32796566-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449831,2210116,0
39-1048,_16PR2-H01M016A-Samedi-01,32796567-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449907,390503,1
37-1048,_16PR2-H01M016A-Samedi-01,32796569-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449907,370315,1
49-1048,_16PR2-H01M016A-Samedi-01,32796570-_16PR2-H01M016A-Samedi-01,"Rivermead via Plateau",1,4449907,490274,1
257-1048,_16PR2-H01M016A-Samedi-01,32796571-_16PR2-H01M016A-Samedi-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4449923,2570120,0
265-1048,_16PR2-H01M016A-Samedi-01,32796572-_16PR2-H01M016A-Samedi-01,"Station La Gappe via E.-Gaboury",1,4449923,2650128,0
266-1048,_16PR2-H01M016A-Samedi-01,32796573-_16PR2-H01M016A-Samedi-01,"Aréna Beaudry via Du Barry/Mont-Luc",0,4449923,2660044,0
264-1048,_16PR2-H01M016A-Samedi-01,32796574-_16PR2-H01M016A-Samedi-01,"Station La Gappe via Cannes",1,4449923,2640076,0
265-1048,_16PR2-H01M016A-Samedi-01,32796575-_16PR2-H01M016A-Samedi-01,"Station La Cité via E.-Gaboury",0,4449923,2650129,0
221-1048,_16PR2-H01M016A-Samedi-01,32796576-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449831,2210104,0
59-1048,_16PR2-H01M016A-Samedi-01,32796578-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449836,590433,0
51-1048,_16PR2-H01M016A-Samedi-01,32796579-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449836,510134,0
52-1048,_16PR2-H01M016A-Samedi-01,32796580-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449836,520106,0
59-1048,_16PR2-H01M016A-Samedi-01,32796581-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449836,590439,0
59-1048,_16PR2-H01M016A-Samedi-01,32796583-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449836,590433,0
53-1048,_16PR2-H01M016A-Samedi-01,32796584-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449836,530083,0
53-1048,_16PR2-H01M016A-Samedi-01,32796585-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449856,530073,1
59-1048,_16PR2-H01M016A-Samedi-01,32796586-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449856,590439,1
39-1048,_16PR2-H01M016A-Samedi-01,32796588-_16PR2-H01M016A-Samedi-01,"FREEMAN via PLATEAU",0,4449856,390496,1
59-1048,_16PR2-H01M016A-Samedi-01,32796589-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449952,590433,0
52-1048,_16PR2-H01M016A-Samedi-01,32796590-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449952,520118,0
51-1048,_16PR2-H01M016A-Samedi-01,32796591-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449952,510121,0
53-1048,_16PR2-H01M016A-Samedi-01,32796592-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449952,530083,0
53-1048,_16PR2-H01M016A-Samedi-01,32796593-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449952,530073,0
53-1048,_16PR2-H01M016A-Samedi-01,32796594-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449952,530083,0
51-1048,_16PR2-H01M016A-Samedi-01,32796595-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449952,510121,0
59-1048,_16PR2-H01M016A-Samedi-01,32796596-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449952,590439,0
59-1048,_16PR2-H01M016A-Samedi-01,32796598-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449952,590433,0
52-1048,_16PR2-H01M016A-Samedi-01,32796599-_16PR2-H01M016A-Samedi-01,"P-O-B ALLUM. via BROAD/EARDLEY",0,4449952,520118,0
51-1048,_16PR2-H01M016A-Samedi-01,32796600-_16PR2-H01M016A-Samedi-01,"Wilfrid-Lavigne",1,4449952,510123,0
39-1048,_16PR2-H01M016A-Samedi-01,32796601-_16PR2-H01M016A-Samedi-01,"Plateau/Ottawa via Portage",1,4449836,390503,0
59-1048,_16PR2-H01M016A-Samedi-01,32796602-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449828,590439,1
37-1048,_16PR2-H01M016A-Samedi-01,32796604-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449828,370315,1
31-1048,_16PR2-H01M016A-Samedi-01,32796605-_16PR2-H01M016A-Samedi-01,"Ottawa via Alexandra",1,4449828,310177,1
33-1048,_16PR2-H01M016A-Samedi-01,32796606-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449828,330453,1
53-1048,_16PR2-H01M016A-Samedi-01,32796607-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449828,530073,1
59-1048,_16PR2-H01M016A-Samedi-01,32796608-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449913,590433,0
53-1048,_16PR2-H01M016A-Samedi-01,32796609-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449913,530083,0
53-1048,_16PR2-H01M016A-Samedi-01,32796610-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449913,530073,0
59-1048,_16PR2-H01M016A-Samedi-01,32796611-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449913,590439,0
59-1048,_16PR2-H01M016A-Samedi-01,32796613-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449914,590433,0
52-1048,_16PR2-H01M016A-Samedi-01,32796614-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449914,520118,0
51-1048,_16PR2-H01M016A-Samedi-01,32796615-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449914,510121,0
59-1048,_16PR2-H01M016A-Samedi-01,32796616-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449914,590439,0
59-1048,_16PR2-H01M016A-Samedi-01,32796618-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449914,590433,0
53-1048,_16PR2-H01M016A-Samedi-01,32796619-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449914,530083,0
37-1048,_16PR2-H01M016A-Samedi-01,32796620-_16PR2-H01M016A-Samedi-01,"Ottawa via Portage",1,4449845,370322,1
431-1048,_16PR2-H01M016A-Samedi-01,32796621-_16PR2-H01M016A-Samedi-01,"Cgp GRoy via Riel",0,4449865,4310078,1
31-1048,_16PR2-H01M016A-Samedi-01,32796622-_16PR2-H01M016A-Samedi-01,"Ottawa via Alexandra",1,4449955,310177,1
33-1048,_16PR2-H01M016A-Samedi-01,32796623-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449955,330453,1
33-1048,_16PR2-H01M016A-Samedi-01,32796624-_16PR2-H01M016A-Samedi-01,"Ottawa via Cgp GRoy",1,4449865,330421,1
39-1048,_16PR2-H01M016A-Samedi-01,32796626-_16PR2-H01M016A-Samedi-01,"FREEMAN via PLATEAU",0,4449912,390496,1
39-1048,_16PR2-H01M016A-Samedi-01,32796627-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449912,390503,1
37-1048,_16PR2-H01M016A-Samedi-01,32796629-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449912,370315,1
37-1048,_16PR2-H01M016A-Samedi-01,32796630-_16PR2-H01M016A-Samedi-01,"Ottawa via Portage",1,4449912,370322,1
39-1048,_16PR2-H01M016A-Samedi-01,32796631-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449840,390503,1
37-1048,_16PR2-H01M016A-Samedi-01,32796633-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449840,370315,1
221-1048,_16PR2-H01M016A-Samedi-01,32796634-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449840,2210116,1
221-1048,_16PR2-H01M016A-Samedi-01,32796635-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449859,2210116,1
39-1048,_16PR2-H01M016A-Samedi-01,32796636-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449859,390503,1
37-1048,_16PR2-H01M016A-Samedi-01,32796638-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449859,370315,1
221-1048,_16PR2-H01M016A-Samedi-01,32796639-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",1,4449859,2210104,1
37-1048,_16PR2-H01M016A-Samedi-01,32796640-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449835,370315,1
31-1048,_16PR2-H01M016A-Samedi-01,32796641-_16PR2-H01M016A-Samedi-01,"Cgp GRoy via Riel",1,4449844,310187,1
33-1048,_16PR2-H01M016A-Samedi-01,32796642-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449862,330453,1
263-1048,_16PR2-H01M016A-Samedi-01,32796643-_16PR2-H01M016A-Samedi-01,"Station La Gappe via Promenades",1,4449862,2630050,1
264-1048,_16PR2-H01M016A-Samedi-01,32796644-_16PR2-H01M016A-Samedi-01,"Aréna Beaudry via Cannes",0,4449860,2640090,1
266-1048,_16PR2-H01M016A-Samedi-01,32796645-_16PR2-H01M016A-Samedi-01,"Station La Gappe via Mont-Luc/Du Barry",1,4449860,2660046,1
263-1048,_16PR2-H01M016A-Samedi-01,32796646-_16PR2-H01M016A-Samedi-01,"Station La Cité via Promenades",0,4449860,2630049,1
271-1048,_16PR2-H01M016A-Samedi-01,32796647-_16PR2-H01M016A-Samedi-01,"STATION LABROSSE via DAVIDSON",0,4449884,2710066,1
277-1048,_16PR2-H01M016A-Samedi-01,32796648-_16PR2-H01M016A-Samedi-01,"CHEVAL-BLANC via ST-RENÉ",0,4449884,2770108,1
278-1048,_16PR2-H01M016A-Samedi-01,32796649-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Ste-Rose",1,4449884,2780039,1
276-1048,_16PR2-H01M016A-Samedi-01,32796650-_16PR2-H01M016A-Samedi-01,"Station La Cité via La Vérendrye",1,4449884,2760039,1
33-1048,_16PR2-H01M016A-Samedi-01,32796651-_16PR2-H01M016A-Samedi-01,"Ottawa via Cgp GRoy",1,4449884,330421,1
431-1048,_16PR2-H01M016A-Samedi-01,32796652-_16PR2-H01M016A-Samedi-01,"Cgp GRoy via Riel",0,4449884,4310078,1
31-1048,_16PR2-H01M016A-Samedi-01,32796653-_16PR2-H01M016A-Samedi-01,"Ottawa via Alexandra",1,4449862,310177,1
52-1048,_16PR2-H01M016A-Samedi-01,32796654-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449855,520118,1
51-1048,_16PR2-H01M016A-Samedi-01,32796655-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449855,510121,1
257-1048,_16PR2-H01M016A-Samedi-01,32796656-_16PR2-H01M016A-Samedi-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4449887,2570120,1
276-1048,_16PR2-H01M016A-Samedi-01,32796657-_16PR2-H01M016A-Samedi-01,"Station Labrosse via La Vérendrye",0,4449897,2760038,1
271-1048,_16PR2-H01M016A-Samedi-01,32796658-_16PR2-H01M016A-Samedi-01,"Station La Cité via Davidson",1,4449884,2710052,1
33-1048,_16PR2-H01M016A-Samedi-01,32796659-_16PR2-H01M016A-Samedi-01,"Ottawa via Cgp GRoy",1,4449860,330421,1
431-1048,_16PR2-H01M016A-Samedi-01,32796660-_16PR2-H01M016A-Samedi-01,"Cgp GRoy via Riel",0,4449860,4310078,1
31-1048,_16PR2-H01M016A-Samedi-01,32796661-_16PR2-H01M016A-Samedi-01,"Ottawa via Alexandra",1,4449860,310177,1
33-1048,_16PR2-H01M016A-Samedi-01,32796662-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449860,330453,1
257-1048,_16PR2-H01M016A-Samedi-01,32796663-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD via TERRASSES CHAUDIÈRE",1,4449855,2570119,1
276-1048,_16PR2-H01M016A-Samedi-01,32796664-_16PR2-H01M016A-Samedi-01,"Station Labrosse via La Vérendrye",0,4449849,2760038,1
277-1048,_16PR2-H01M016A-Samedi-01,32796665-_16PR2-H01M016A-Samedi-01,"CHEVAL-BLANC via ST-RENÉ",0,4449849,2770108,1
278-1048,_16PR2-H01M016A-Samedi-01,32796666-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Ste-Rose",1,4449849,2780039,1
276-1048,_16PR2-H01M016A-Samedi-01,32796667-_16PR2-H01M016A-Samedi-01,"Station La Cité via La Vérendrye",1,4449849,2760039,1
265-1048,_16PR2-H01M016A-Samedi-01,32796668-_16PR2-H01M016A-Samedi-01,"Station La Gappe via E.-Gaboury",1,4449849,2650128,1
266-1048,_16PR2-H01M016A-Samedi-01,32796669-_16PR2-H01M016A-Samedi-01,"Aréna Beaudry via Du Barry/Mont-Luc",0,4449849,2660044,1
264-1048,_16PR2-H01M016A-Samedi-01,32796670-_16PR2-H01M016A-Samedi-01,"Station La Gappe via Cannes",1,4449849,2640076,1
265-1048,_16PR2-H01M016A-Samedi-01,32796671-_16PR2-H01M016A-Samedi-01,"Station La Cité via E.-Gaboury",0,4449849,2650129,1
257-1048,_16PR2-H01M016A-Samedi-01,32796672-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD via TERRASSES CHAUDIÈRE",1,4449849,2570119,1
257-1048,_16PR2-H01M016A-Samedi-01,32796673-_16PR2-H01M016A-Samedi-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4449857,2570120,0
257-1048,_16PR2-H01M016A-Samedi-01,32796674-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD via TERRASSES CHAUDIÈRE",1,4449857,2570119,0
59-1048,_16PR2-H01M016A-Samedi-01,32796675-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449919,590439,1
37-1048,_16PR2-H01M016A-Samedi-01,32796676-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449919,370315,1
33-1048,_16PR2-H01M016A-Samedi-01,32796677-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449854,330431,1
263-1048,_16PR2-H01M016A-Samedi-01,32796678-_16PR2-H01M016A-Samedi-01,"Station La Cité via Promenades",0,4449933,2630049,1
33-1048,_16PR2-H01M016A-Samedi-01,32796679-_16PR2-H01M016A-Samedi-01,"Ottawa via Cgp GRoy",1,4449933,330421,1
431-1048,_16PR2-H01M016A-Samedi-01,32796680-_16PR2-H01M016A-Samedi-01,"Cgp GRoy via Riel",0,4449933,4310078,1
266-1048,_16PR2-H01M016A-Samedi-01,32796681-_16PR2-H01M016A-Samedi-01,"Station La Gappe via Mont-Luc/Du Barry",1,4449933,2660046,1
33-1048,_16PR2-H01M016A-Samedi-01,32796682-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449855,330453,1
276-1048,_16PR2-H01M016A-Samedi-01,32796683-_16PR2-H01M016A-Samedi-01,"Station Labrosse via La Vérendrye",0,4449884,2760038,1
297-1048,_16PR2-H01M016A-Samedi-01,32796684-_16PR2-H01M016A-Samedi-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4449884,2970048,1
297-1048,_16PR2-H01M016A-Samedi-01,32796685-_16PR2-H01M016A-Samedi-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4449884,2970049,1
278-1048,_16PR2-H01M016A-Samedi-01,32796686-_16PR2-H01M016A-Samedi-01,"Cheval-Blanc via Ste-Rose",0,4449884,2780040,1
277-1048,_16PR2-H01M016A-Samedi-01,32796687-_16PR2-H01M016A-Samedi-01,"Station Labrosse via St-René",1,4449884,2770109,1
297-1048,_16PR2-H01M016A-Samedi-01,32796688-_16PR2-H01M016A-Samedi-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4449897,2970048,1
297-1048,_16PR2-H01M016A-Samedi-01,32796689-_16PR2-H01M016A-Samedi-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4449897,2970049,1
31-1048,_16PR2-H01M016A-Samedi-01,32796690-_16PR2-H01M016A-Samedi-01,"Ottawa via Alexandra",1,4449855,310177,1
278-1048,_16PR2-H01M016A-Samedi-01,32796691-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Ste-Rose",1,4449831,2780039,0
276-1048,_16PR2-H01M016A-Samedi-01,32796692-_16PR2-H01M016A-Samedi-01,"Station La Cité via La Vérendrye",1,4449831,2760039,0
33-1048,_16PR2-H01M016A-Samedi-01,32796693-_16PR2-H01M016A-Samedi-01,"Ottawa via Cgp GRoy",1,4449896,330421,1
431-1048,_16PR2-H01M016A-Samedi-01,32796694-_16PR2-H01M016A-Samedi-01,"Cgp GRoy via Riel",0,4449896,4310078,1
277-1048,_16PR2-H01M016A-Samedi-01,32796695-_16PR2-H01M016A-Samedi-01,"CHEVAL-BLANC via ST-RENÉ",0,4449831,2770108,0
37-1048,_16PR2-H01M016A-Samedi-01,32796697-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449848,370315,1
37-1048,_16PR2-H01M016A-Samedi-01,32796698-_16PR2-H01M016A-Samedi-01,"Ottawa via Portage",1,4449930,370322,1
37-1048,_16PR2-H01M016A-Samedi-01,32796699-_16PR2-H01M016A-Samedi-01,"Ottawa via Portage",1,4449848,370322,1
4-1048,_16PR2-H01M016A-Samedi-01,32796700-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449906,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32796701-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449974,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32796702-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449974,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32796703-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449900,40119,1
37-1048,_16PR2-H01M016A-Samedi-01,32796704-_16PR2-H01M016A-Samedi-01,"CÉGEP GABRIELLE-ROY via ST-JOSEPH",0,4449965,370315,1
37-1048,_16PR2-H01M016A-Samedi-01,32796705-_16PR2-H01M016A-Samedi-01,"Ottawa via Portage",1,4449965,370322,1
37-1048,_16PR2-H01M016A-Samedi-01,32796707-_16PR2-H01M016A-Samedi-01,"CÉGEP GABRIELLE-ROY via ST-JOSEPH",0,4449965,370315,1
4-1048,_16PR2-H01M016A-Samedi-01,32796708-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449906,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32796709-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449824,40119,1
431-1048,_16PR2-H01M016A-Samedi-01,32796710-_16PR2-H01M016A-Samedi-01,"Cgp GRoy via Riel",0,4449844,4310078,1
4-1048,_16PR2-H01M016A-Samedi-01,32796711-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449827,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32796712-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449824,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32796713-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449821,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32796714-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449903,40117,1
